time,year,month,t2m_c,vpd_kpa,rh_pct,wind_ms,sp_hpa,sst_c,precip
2022-05-01,2022,5,18.16466391193041,0.8772503458353234,61.15552564303724,2.202120396909341,955.3695147838204,20.455916420105044,2.530501145472312
2022-06-01,2022,6,22.092864308297163,1.12421145283519,61.04291428298496,1.9152116814955686,955.8613123587262,22.805125114018256,2.2673696853925933
2022-07-01,2022,7,24.546012998325132,1.225502320477165,63.207523145954355,2.5190559267119492,957.126577900151,24.81576230393744,2.3194671364385075
2022-08-01,2022,8,23.97423290590035,1.0345777198541533,66.69471535719828,1.7672268063865915,957.4235348609429,26.02383434340983,2.862162538124117
2022-09-01,2022,9,21.31264736001172,0.9450378719006817,63.908055087689654,1.4734163886594323,956.7779087026157,25.70045217866401,2.539142081552778
2022-10-01,2022,10,15.850067037441091,0.7107109563385637,62.12827563783246,1.5794289871991902,957.5719718468363,23.568158755947106,2.1094313392305564
2022-11-01,2022,11,9.641630161810351,0.45123688580468596,66.45291719316356,2.0883909066337196,958.5376281743951,21.67705225600869,2.419822785315467
2022-12-01,2022,12,5.803334692345663,0.3587479726591212,69.7934150894092,1.8060151297335874,958.4240936017735,19.72039212994184,2.4793693530579097
2023-01-01,2023,1,6.295704145986896,0.36734547043224547,70.77755277888767,1.7939707553834496,957.3261315939714,18.5294669928377,2.406252081469076
2023-02-01,2023,2,6.396117674483223,0.40273980787808206,65.36929918670857,1.9774847668464182,957.5397611214627,17.93366242602014,2.0605326851370185
2023-03-01,2023,3,8.467715994071233,0.4724069113270661,64.76040363551887,1.835494255314782,956.3050761851632,18.001139510958293,2.3087250194163245
2023-04-01,2023,4,13.154992129444256,0.6653176198692502,59.72427434333718,1.9355211914661705,956.2725478008463,18.70981969412727,2.385524149604887
2023-05-01,2023,5,17.970954816561154,0.8445717555376849,60.81069098157802,1.5501390639252477,956.4510693419589,20.22090941707186,2.204139192927405
2023-06-01,2023,6,21.567654669860918,1.016912786639265,63.373043269511676,1.942021389676867,954.3412542549974,22.462915641428385,2.6179634758555923
2023-07-01,2023,7,24.59320475402902,1.233345275117634,63.55698183173558,2.1830645658436474,956.6265663302229,25.181955089046653,2.2926657528145014
2023-08-01,2023,8,24.169420238147552,1.1527668958684485,64.53786382335844,1.5621314931517198,956.3126828775851,26.124388169523588,2.6011480097178334
2023-09-01,2023,9,21.56782781506843,0.9772535435332702,64.1949408571786,1.529659049777715,957.0071965773082,25.417428320883854,2.341392723031932
2023-10-01,2023,10,16.26423387914342,0.6906194569585852,65.61860984243016,1.6425043416803382,956.0120228746664,23.718409863691637,2.2940248531492755
2023-11-01,2023,11,10.702209779022994,0.5038718042005672,64.7638506600379,1.8433760701329185,958.471469698201,21.638443183956895,2.0621270727782774
2023-12-01,2023,12,8.331482968573798,0.4078792375530999,68.60941045009663,1.6058925863885505,959.0252800220319,19.700392752178715,2.510113046104058
